status,loan_id,account_id,loan_amount,loan_duration,loan_payments,account_district_id,account_frequency,disp_id,client_id,has_disponent,client_district_id,gender,last_balance,mean_balance,min_balance,monthly_diff,code,region,no. of municipalities with inhabitants < 499,no. of municipalities with inhabitants 500-1999,no. of municipalities with inhabitants > 2000,no. of cities ,ratio of urban inhabitants,average salary,ratio enterpreneurs,unemploymant rate growth,crime rate growth,has_card,age_on_loan_request,age_on_loan_request_disc,loan_payments_disc,monthly_diff_disc
1,5312,1772,202788,36,5633,31,weekly issuance,2148,2148,False,31,Female,81623.6,57124.26835443037,1100.0,-37324,31,west Bohemia,34,12,4,4,0.5920000000000001,8930,0.108,0.6800000000000002,0.002416541617134,False,43,40-49,2.0,0.0
1,7189,10728,154656,48,3222,71,monthly issuance,12882,13190,False,71,Male,37180.5,31791.32808988764,1000.0,-15560,71,north Moravia,5,35,15,10,0.6970000000000001,8678,0.102,-0.3599999999999994,-0.0023879375042641,False,39,30-39,1.0,2.0
-1,6816,9017,100224,48,2088,70,monthly issuance,10797,11105,False,70,Female,31387.1,28124.93333333333,700.0,-6247,70,north Moravia,0,2,13,7,0.899,10177,0.081,1.12,0.0008059231850084,False,39,30-39,0.0,2.0
1,6137,5574,44628,12,3719,13,weekly issuance,6731,6731,False,13,Male,80439.7,49477.32123287671,900.0,-38237,13,central Bohemia,61,22,2,2,0.413,8598,0.123,0.4899999999999997,0.0051556907327386,False,52,50-59,1.0,0.0
-1,5128,808,215616,48,4492,69,monthly issuance,968,968,False,69,Male,8640.6,21447.624590163938,-3424.6,864,69,north Moravia,4,13,6,3,0.484,8173,0.124,1.0602370158708665,-0.0051739073122651,False,39,30-39,2.0,3.0
1,5470,2456,200976,48,4187,65,monthly issuance,2966,2966,False,65,Male,47431.4,47938.06571428571,600.0,-17182,65,south Moravia,101,41,5,4,0.437,8403,0.105,-0.0200000000000004,0.0049124343257443,False,41,40-49,2.0,2.0
-1,5593,3037,277884,36,7719,44,monthly issuance,3670,3670,False,44,Female,11614.0,46487.00256410256,1000.0,504,44,east Bohemia,77,26,9,7,0.53,8254,0.097,0.9699999999999998,0.001505596272939,False,16,0-19,4.0,3.0
1,5350,1967,249312,48,5194,26,weekly issuance,2392,2392,False,26,Male,55426.5,35914.855,900.0,9360,26,west Bohemia,0,0,1,1,1.0,10787,0.131,0.4499999999999997,0.0012907086577216,False,41,40-49,2.0,4.0
-1,6063,5213,320976,48,6687,1,monthly issuance,6299,6299,False,1,Male,46462.2,49482.96800000001,1000.0,-43825,1,Prague,0,0,1,1,1.0,12541,0.167,0.14,0.0111456629428699,False,60,60-69,3.0,0.0
-1,6501,7418,30276,12,2523,21,monthly issuance,8888,9196,False,21,Female,24930.3,31318.872826086943,1000.0,-14385,21,south Bohemia,87,16,8,7,0.67,9104,0.123,0.5599999999999998,0.0005321876784038,False,57,50-59,1.0,2.0
1,5452,2352,49440,60,824,70,monthly issuance,2843,2843,False,70,Female,45021.6,47798.86545454544,300.0,7121,70,north Moravia,0,2,13,7,0.899,10177,0.081,1.12,0.0008059231850084,False,30,30-39,0.0,4.0
-1,4961,19,30276,12,2523,21,monthly issuance,25,25,False,21,Female,15854.0,25197.0925,715.0,-15083,21,south Bohemia,87,16,8,7,0.67,9104,0.123,0.5599999999999998,0.0005321876784038,False,57,50-59,1.0,2.0
1,4973,67,165960,24,6915,16,monthly issuance,78,78,False,16,Female,23703.8,52523.2448,700.0,-36296,16,south Bohemia,74,21,11,8,0.569,8427,0.107,0.4199999999999999,0.0004151983903077,False,52,50-59,3.0,0.0
1,6190,5794,123600,60,2060,70,monthly issuance,7010,7010,True,70,Male,15505.6,39514.67755102041,300.0,1550,70,north Moravia,0,2,13,7,0.899,10177,0.081,1.12,0.0008059231850084,False,29,21-29,0.0,3.0
1,6715,8411,220620,60,3677,20,monthly issuance,10081,10389,False,20,Female,26428.9,36907.45625,1100.0,-15878,20,south Bohemia,94,14,4,4,0.584,8547,0.12,0.9900000000000002,-0.000297256744897,False,53,50-59,1.0,2.0
-1,5892,4462,66480,24,2770,73,weekly issuance,5384,5384,False,73,Male,34891.2,34798.28,900.0,6978,73,north Moravia,17,49,14,7,0.564,8746,0.09,0.4100000000000001,0.0004285078587242,False,61,60-69,1.0,4.0
1,6550,7614,320592,48,6679,62,monthly issuance,9119,9427,True,62,Female,69148.6,60781.30681818181,500.0,-38133,62,south Moravia,22,41,15,5,0.407,8544,0.109,0.5700000000000001,0.0012835648783702,True,26,21-29,3.0,0.0
1,5706,3608,161496,36,4486,72,weekly issuance,4352,4352,False,72,Male,29371.5,33219.90000000001,500.0,4225,72,north Moravia,32,50,11,4,0.626,8994,0.11,0.9900000000000002,-0.0020519896339144,False,25,21-29,2.0,3.0
1,5148,940,284280,60,4738,37,monthly issuance,1133,1133,True,37,Female,94617.3,64182.64148936169,300.0,-35733,37,north Bohemia,71,26,8,9,0.623,9065,0.123,0.9299999999999996,0.0001666578951984,False,38,30-39,2.0,0.0
1,6734,8547,173016,36,4806,14,weekly issuance,10235,10543,False,14,Female,88331.6,61799.24361702125,300.0,8030,14,south Bohemia,69,27,11,9,0.748,10045,0.135,0.29,-0.0017390227705052,False,51,50-59,2.0,4.0
1,6109,5422,368880,60,6148,66,monthly issuance,6544,6544,True,66,Male,105727.0,60030.74340659339,1100.0,8955,66,south Moravia,151,41,5,5,0.483,8512,0.102,0.6100000000000003,-0.0011443829868395,False,22,21-29,3.0,4.0
1,6961,9645,176148,36,4893,38,monthly issuance,11565,11873,False,38,Female,53592.6,47154.5,1100.0,-17186,38,north Bohemia,41,23,6,4,0.598,8965,0.104,1.1500000000000004,0.0019685039370078,False,33,30-39,2.0,2.0
1,6810,9006,186384,48,3883,40,weekly issuance,10785,11093,False,40,Male,21033.8,61578.301578947365,700.0,5108,40,north Bohemia,9,16,9,8,0.853,9317,0.097,0.5800000000000001,-0.0006010084453394,False,37,30-39,1.0,3.0
1,5494,2572,360000,48,7500,64,issuance after transaction,3103,3103,False,64,Female,64765.2,51149.65514705882,600.0,-50549,64,south Moravia,29,41,12,10,0.747,9624,0.145,0.71,-0.001111116748436,False,23,21-29,4.0,0.0
1,5311,1766,30060,60,501,28,monthly issuance,2141,2141,False,28,Male,48523.3,37213.407526881725,500.0,7487,28,west Bohemia,66,26,10,8,0.369,8594,0.112,0.3899999999999997,-0.0007581919190526,True,45,40-49,0.0,4.0
1,5445,2322,46320,24,1930,33,monthly issuance,2809,2809,False,33,Male,26652.7,43657.81348314607,900.0,7246,33,north Bohemia,24,17,10,11,0.847,8705,0.116,1.8600000000000003,0.0015623014419519,False,17,0-19,0.0,4.0
1,5301,1698,141948,36,3943,68,monthly issuance,2063,2063,False,68,Female,47239.7,32592.68,800.0,11809,68,north Moravia,15,40,20,6,0.5720000000000001,9893,0.096,0.6299999999999999,0.0011536041389918,False,46,40-49,1.0,4.0
1,7034,10001,19044,36,529,24,monthly issuance,11995,12303,False,24,Female,50167.6,43121.75507246376,600.0,3583,24,west Bohemia,25,21,8,8,0.8,8991,0.128,0.6199999999999999,0.0006117305449295,False,22,21-29,0.0,3.0
1,6751,8680,85716,36,2381,17,monthly issuance,10394,10702,True,17,Male,36516.9,31337.25789473684,800.0,-8412,17,south Bohemia,99,15,6,7,0.614,8114,0.119,0.2400000000000002,0.0024033917528557,False,58,50-59,1.0,2.0
1,6667,8127,155880,24,6495,37,monthly issuance,9732,10040,True,37,Female,44564.6,63263.1471830986,1000.0,8449,37,north Bohemia,71,26,8,9,0.623,9065,0.123,0.9299999999999996,0.0001666578951984,False,28,21-29,3.0,4.0
1,6130,5541,32640,48,680,43,monthly issuance,6691,6691,False,43,Male,18800.0,25906.40934579439,300.0,3761,43,east Bohemia,73,21,7,6,0.763,9425,0.125,0.78,-0.0011986110939488,False,54,50-59,0.0,3.0
1,5429,2268,20196,36,561,1,monthly issuance,2746,2746,False,1,Male,65684.6,52636.598958333336,200.0,7796,1,Prague,0,0,1,1,1.0,12541,0.167,0.14,0.0111456629428699,False,25,21-29,0.0,4.0
1,5725,3679,444864,48,9268,64,monthly issuance,4434,4434,True,64,Male,41743.9,32404.7734375,800.0,7987,64,south Moravia,29,41,12,10,0.747,9624,0.145,0.71,-0.001111116748436,False,32,30-39,4.0,4.0
1,6019,5033,11400,12,950,54,monthly issuance,6077,6077,False,54,Female,27820.2,27533.66363636364,300.0,5435,54,south Moravia,0,0,1,1,1.0,9897,0.14,0.3599999999999999,-6.450447661067678e-05,False,16,0-19,0.0,3.0
1,6421,6985,96768,36,2688,38,monthly issuance,8432,8432,True,38,Female,37396.4,51611.342424242415,900.0,10797,38,north Bohemia,41,23,6,4,0.598,8965,0.104,1.1500000000000004,0.0019685039370078,False,29,21-29,1.0,4.0
1,6992,9790,133968,48,2791,52,monthly issuance,11742,12050,True,52,Male,34729.5,46772.31518987341,200.0,15139,52,east Bohemia,59,41,11,10,0.619,8363,0.108,0.9700000000000002,0.0016905015394354,True,53,50-59,1.0,4.0
1,5136,846,187104,24,7796,72,monthly issuance,1020,1020,False,72,Female,133377.7,66292.372,300.0,17375,72,north Moravia,32,50,11,4,0.626,8994,0.11,0.9900000000000002,-0.0020519896339144,False,19,0-19,4.0,4.0
1,5337,1886,162468,36,4513,32,monthly issuance,2288,2288,True,32,Female,74638.8,51279.553333333344,700.0,-14855,32,north Bohemia,32,19,9,10,0.81,9272,0.118,0.4200000000000004,0.0015705610234346,False,39,30-39,2.0,2.0
1,5495,2580,89340,60,1489,60,monthly issuance,3113,3113,True,60,Female,41522.6,39644.76363636364,500.0,7400,60,south Moravia,49,41,5,4,0.519,8441,0.115,1.0300000000000002,0.0033712028777238,False,25,21-29,0.0,4.0
1,7013,9928,89340,60,1489,60,monthly issuance,11912,12220,True,60,Female,42227.6,40005.48181818182,500.0,7478,60,south Moravia,49,41,5,4,0.519,8441,0.115,1.0300000000000002,0.0033712028777238,False,25,21-29,0.0,4.0
1,6012,4994,258444,36,7179,1,weekly issuance,6033,6033,False,1,Male,53892.1,40688.1375,600.0,7698,1,Prague,0,0,1,1,1.0,12541,0.167,0.14,0.0111456629428699,False,30,30-39,3.0,4.0
1,6471,7184,155640,24,6485,5,monthly issuance,8670,8670,False,5,Female,40494.6,45183.34952380952,500.0,6929,5,central Bohemia,65,30,5,6,0.514,9307,0.118,0.5799999999999996,0.0044344042838018,False,54,50-59,3.0,4.0
1,6296,6358,270384,48,5633,3,monthly issuance,7678,7678,False,3,Male,57835.1,47654.24482758621,700.0,-24603,3,central Bohemia,55,26,5,5,0.417,8980,0.111,0.26,-0.0001462143768609,False,34,30-39,2.0,1.0
1,7305,11359,54024,12,4502,61,monthly issuance,13660,13968,False,61,Male,25697.2,36480.185034013615,1000.0,-24614,61,south Moravia,139,28,6,6,0.5379999999999999,8814,0.107,0.9800000000000004,-0.0004495449417712,True,28,21-29,2.0,1.0
1,6144,5593,44376,12,3698,15,monthly issuance,6753,6753,False,15,Male,68241.5,53505.21538461538,800.0,15406,15,south Bohemia,22,16,8,5,0.519,9045,0.124,0.4700000000000002,0.0005782706306551,False,34,30-39,1.0,4.0
1,6283,6289,85632,48,1784,64,monthly issuance,7594,7594,False,64,Female,99938.7,65066.73529411766,800.0,5878,64,south Moravia,29,41,12,10,0.747,9624,0.145,0.71,-0.001111116748436,False,47,40-49,0.0,3.0
1,7246,11054,148920,60,2482,59,weekly issuance,13282,13590,False,59,Male,15278.6,32435.319354838703,400.0,-8841,59,south Moravia,41,29,9,6,0.621,8444,0.106,0.2299999999999999,-0.0026637029144583,False,19,0-19,1.0,2.0
1,5088,544,91152,24,3798,32,monthly issuance,655,655,False,32,Male,39378.8,44829.54415584415,400.0,-21040,32,north Bohemia,32,19,9,10,0.81,9272,0.118,0.4200000000000004,0.0015705610234346,True,54,50-59,1.0,1.0
1,5988,4851,141648,24,5902,52,monthly issuance,5858,5858,True,52,Male,88710.1,45100.42222222222,200.0,12672,52,east Bohemia,59,41,11,10,0.619,8363,0.108,0.9700000000000002,0.0016905015394354,False,44,40-49,3.0,4.0
-1,5282,1583,388512,48,8094,69,issuance after transaction,1917,1917,False,69,Female,38697.3,21371.320000000003,-2838.8,1842,69,north Moravia,4,13,6,3,0.484,8173,0.124,1.0602370158708665,-0.0051739073122651,False,27,21-29,4.0,3.0
1,5938,4650,402000,60,6700,4,monthly issuance,5606,5606,False,4,Male,17232.1,21568.935185185197,200.0,3696,4,central Bohemia,63,29,8,6,0.674,9753,0.109,0.4100000000000001,0.0043230837997771,False,16,0-19,3.0,3.0
-1,5606,3084,253512,36,7042,59,weekly issuance,3730,3730,False,59,Female,13318.4,37095.84482758621,300.0,1902,59,south Moravia,41,29,9,6,0.621,8444,0.106,0.2299999999999999,-0.0026637029144583,False,51,50-59,3.0,3.0
1,5385,2143,71460,36,1985,1,monthly issuance,2592,2592,True,1,Female,49648.9,49220.9806451613,700.0,8930,1,Prague,0,0,1,1,1.0,12541,0.167,0.14,0.0111456629428699,False,16,0-19,0.0,4.0
-1,6865,9199,29448,12,2454,72,monthly issuance,11019,11327,False,72,Male,43790.6,28977.436363636363,800.0,-5620,72,north Moravia,32,50,11,4,0.626,8994,0.11,0.9900000000000002,-0.0020519896339144,False,49,40-49,1.0,2.0
1,5586,2994,48744,36,1354,77,monthly issuance,3616,3616,False,77,Female,62891.3,42930.20714285715,900.0,12578,77,north Moravia,8,35,15,4,0.535,8909,0.113,1.5499999999999998,0.0008751556767309,False,32,30-39,0.0,4.0
1,6302,6397,181020,60,3017,48,monthly issuance,7723,7723,True,48,Female,45526.0,34005.90645161291,500.0,-17245,48,east Bohemia,50,24,9,9,0.59,9060,0.124,0.6599999999999999,0.0007852574251155,False,30,30-39,1.0,2.0
1,7194,10762,68832,36,1912,1,monthly issuance,12923,13231,False,1,Male,51540.7,37557.05471698113,700.0,7650,1,Prague,0,0,1,1,1.0,12541,0.167,0.14,0.0111456629428699,False,37,30-39,0.0,4.0
1,6461,7136,74124,36,2059,12,weekly issuance,8615,8615,False,12,Female,25658.0,54371.29918032787,400.0,3785,12,central Bohemia,84,29,7,6,0.58,8754,0.137,0.4799999999999995,0.0005933067581347,False,57,50-59,0.0,3.0
1,6732,8533,174048,48,3626,47,monthly issuance,10220,10528,False,47,Female,54140.4,72968.38115942031,600.0,4511,47,east Bohemia,83,26,6,6,0.728,9538,0.111,0.3,-0.0041148972813384,False,45,40-49,1.0,3.0
1,6613,7926,84120,24,3505,69,weekly issuance,9490,9798,False,69,Female,45528.9,56910.6894736842,900.0,15988,69,north Moravia,4,13,6,3,0.484,8173,0.124,1.0602370158708665,-0.0051739073122651,False,47,40-49,1.0,4.0
1,7036,10019,194940,36,5415,8,monthly issuance,12017,12325,False,8,Male,34212.3,56669.78791208792,600.0,2138,8,central Bohemia,95,19,8,8,0.6940000000000001,11277,0.127,0.1899999999999999,-0.0017132913933877,False,32,30-39,2.0,3.0
1,5897,4476,15192,24,633,24,monthly issuance,5399,5399,False,24,Female,17351.9,29941.905325443782,500.0,6397,24,west Bohemia,25,21,8,8,0.8,8991,0.128,0.6199999999999999,0.0006117305449295,False,24,21-29,0.0,3.0
1,6995,9814,96168,12,8014,64,weekly issuance,11771,12079,False,64,Female,3609.3,50492.688590604026,600.0,171,64,south Moravia,29,41,12,10,0.747,9624,0.145,0.71,-0.001111116748436,False,24,21-29,4.0,3.0
-1,5415,2236,139464,36,3874,73,monthly issuance,2708,2708,False,73,Male,41662.8,31532.74838709678,300.0,3204,73,north Moravia,17,49,14,7,0.564,8746,0.09,0.4100000000000001,0.0004285078587242,False,38,30-39,1.0,3.0
1,7136,10436,54396,36,1511,60,monthly issuance,12532,12840,False,60,Male,36208.8,30293.70869565218,800.0,6034,60,south Moravia,49,41,5,4,0.519,8441,0.115,1.0300000000000002,0.0033712028777238,False,57,50-59,0.0,3.0
1,7271,11186,392460,60,6541,12,monthly issuance,13442,13750,True,12,Female,53259.7,57131.740559440565,900.0,-30960,12,central Bohemia,84,29,7,6,0.58,8754,0.137,0.4799999999999995,0.0005933067581347,False,16,0-19,3.0,1.0
1,5375,2106,101520,12,8460,1,monthly issuance,2550,2550,False,1,Female,16720.8,26449.09210526316,400.0,3824,1,Prague,0,0,1,1,1.0,12541,0.167,0.14,0.0111456629428699,False,20,21-29,4.0,3.0
1,5635,3230,77184,36,2144,1,monthly issuance,3907,3907,False,1,Female,22446.0,50722.27012987013,200.0,1181,1,Prague,0,0,1,1,1.0,12541,0.167,0.14,0.0111456629428699,False,42,40-49,0.0,3.0
1,6817,9024,70656,48,1472,1,monthly issuance,10806,11114,False,1,Male,22476.1,32646.85094339623,600.0,5283,1,Prague,0,0,1,1,1.0,12541,0.167,0.14,0.0111456629428699,False,44,40-49,0.0,3.0
1,5923,4585,64656,48,1347,27,monthly issuance,5526,5526,True,27,Male,44749.0,25896.466666666664,200.0,11187,27,west Bohemia,71,19,10,7,0.4379999999999999,8561,0.11,0.64,0.0014562096941959,False,50,50-59,0.0,4.0
1,5329,1862,396120,60,6602,19,weekly issuance,2259,2259,False,19,Female,88610.1,58855.27789473683,500.0,-37988,19,south Bohemia,50,11,4,4,0.527,8402,0.12,0.8500000000000001,0.0019444660496227,False,47,40-49,3.0,0.0
1,6644,8039,93600,24,3900,9,monthly issuance,9622,9930,False,9,Male,26235.8,40078.70727272726,900.0,5081,9,central Bohemia,61,23,6,6,0.5529999999999999,8899,0.149,0.5800000000000001,-0.0061467348544453,False,24,21-29,1.0,3.0
1,6354,6688,22968,36,638,16,monthly issuance,8076,8076,False,16,Female,38831.0,23324.936363636363,1000.0,9707,16,south Bohemia,74,21,11,8,0.569,8427,0.107,0.4199999999999999,0.0004151983903077,False,46,40-49,0.0,4.0
1,5082,501,262980,60,4383,13,monthly issuance,603,603,False,13,Female,76081.3,41729.61607142857,900.0,6340,13,central Bohemia,61,22,2,2,0.413,8598,0.123,0.4899999999999997,0.0051556907327386,False,31,30-39,2.0,3.0
1,6585,7795,372120,60,6202,64,monthly issuance,9333,9641,True,64,Male,46580.5,64044.04593023256,500.0,2117,64,south Moravia,29,41,12,10,0.747,9624,0.145,0.71,-0.001111116748436,False,52,50-59,3.0,3.0
1,6921,9422,86184,12,7182,70,monthly issuance,11288,11596,False,70,Female,43157.5,59935.27142857144,300.0,-39177,70,north Moravia,0,2,13,7,0.899,10177,0.081,1.12,0.0008059231850084,False,56,50-59,3.0,0.0
1,5366,2062,86184,12,7182,70,monthly issuance,2501,2501,False,70,Female,39660.8,60273.67857142856,300.0,-39614,70,north Moravia,0,2,13,7,0.899,10177,0.081,1.12,0.0008059231850084,False,56,50-59,3.0,0.0
1,5886,4447,192744,36,5354,62,monthly issuance,5364,5364,True,62,Male,27799.1,62590.42307692308,200.0,6949,62,south Moravia,22,41,15,5,0.407,8544,0.109,0.5700000000000001,0.0012835648783702,False,33,30-39,2.0,4.0
1,5741,3754,68544,24,2856,37,weekly issuance,4529,4529,True,37,Male,23729.8,44948.62592592592,900.0,-22624,37,north Bohemia,71,26,8,9,0.623,9065,0.123,0.9299999999999996,0.0001666578951984,False,20,21-29,1.0,1.0
1,4996,132,88440,12,7370,40,issuance after transaction,158,158,True,40,Female,79007.6,62778.09032258067,200.0,13151,40,north Bohemia,9,16,9,8,0.853,9317,0.097,0.5800000000000001,-0.0006010084453394,False,51,50-59,3.0,4.0
1,6015,5001,110112,24,4588,53,monthly issuance,6042,6042,False,53,Male,135658.1,76232.70000000001,700.0,14782,53,south Moravia,88,33,8,7,0.509,8240,0.099,1.0300000000000002,0.0004911454809982,False,33,30-39,2.0,4.0
1,6309,6434,110136,24,4589,1,monthly issuance,7765,7765,False,1,Female,40746.5,50815.80476190477,400.0,3689,1,Prague,0,0,1,1,1.0,12541,0.167,0.14,0.0111456629428699,False,39,30-39,2.0,3.0
1,6073,5263,276300,60,4605,64,monthly issuance,6359,6359,False,64,Male,27578.1,25997.563043478265,500.0,4439,64,south Moravia,29,41,12,10,0.747,9624,0.145,0.71,-0.001111116748436,False,20,21-29,2.0,3.0
1,6006,4948,359760,60,5996,43,monthly issuance,5977,5977,False,43,Male,39959.4,32434.69375,900.0,3674,43,east Bohemia,73,21,7,6,0.763,9425,0.125,0.78,-0.0011986110939488,False,17,0-19,3.0,3.0
1,5611,3115,321180,60,5353,14,monthly issuance,3767,3767,True,14,Male,37183.5,40524.46315789474,700.0,-22118,14,south Bohemia,69,27,11,9,0.748,10045,0.135,0.29,-0.0017390227705052,False,60,60-69,2.0,1.0
1,6944,9548,46176,48,962,62,monthly issuance,11446,11754,False,62,Male,38725.1,33613.105882352946,1000.0,8056,62,south Moravia,22,41,15,5,0.407,8544,0.109,0.5700000000000001,0.0012835648783702,False,30,30-39,0.0,4.0
1,7101,10297,421008,48,8771,14,monthly issuance,12354,12662,False,14,Male,31168.0,37436.422,600.0,9058,14,south Bohemia,69,27,11,9,0.748,10045,0.135,0.29,-0.0017390227705052,False,43,40-49,4.0,4.0
1,6599,7859,72120,12,6010,52,monthly issuance,9409,9717,True,52,Female,98631.7,75686.06568627452,1000.0,-32222,52,east Bohemia,59,41,11,10,0.619,8363,0.108,0.9700000000000002,0.0016905015394354,False,44,40-49,3.0,1.0
1,6940,9510,228276,36,6341,1,monthly issuance,11401,11709,True,1,Male,53707.9,41402.135,500.0,8951,1,Prague,0,0,1,1,1.0,12541,0.167,0.14,0.0111456629428699,False,35,30-39,3.0,4.0
1,5209,1250,182640,48,3805,62,monthly issuance,1509,1509,False,62,Female,23898.3,37802.23,600.0,-16213,62,south Moravia,22,41,15,5,0.407,8544,0.109,0.5700000000000001,0.0012835648783702,False,55,50-59,1.0,2.0
1,5388,2153,61560,12,5130,31,weekly issuance,2606,2606,False,31,Male,20051.1,32967.71267605635,200.0,-21478,31,west Bohemia,34,12,4,4,0.5920000000000001,8930,0.108,0.6800000000000002,0.002416541617134,False,54,50-59,2.0,1.0
1,6011,4981,179328,48,3736,54,monthly issuance,6015,6015,False,54,Male,36074.7,44093.97115384616,200.0,6565,54,south Moravia,0,0,1,1,1.0,9897,0.14,0.3599999999999999,-6.450447661067678e-05,False,23,21-29,1.0,3.0
1,5591,3021,155616,48,3242,10,monthly issuance,3649,3649,False,10,Female,24447.1,39426.07,300.0,-15179,10,central Bohemia,55,29,7,5,0.467,10124,0.141,-0.02,0.0054949828417531,False,37,30-39,1.0,2.0
1,7154,10520,417600,60,6960,55,issuance after transaction,12635,12943,False,55,Male,58638.6,43196.74411764707,200.0,4188,55,south Moravia,49,70,18,9,0.3389999999999999,8743,0.111,0.5500000000000003,0.0014964149717909,True,26,21-29,3.0,3.0
1,7130,10411,123408,24,5142,39,issuance after transaction,12502,12810,False,39,Male,8357.1,28359.255384615382,700.0,7511,39,north Bohemia,17,4,5,4,0.899,10446,0.09,2.0600000000000005,-0.0017014888027023,True,32,30-39,2.0,4.0
1,6818,9030,155616,48,3242,72,monthly issuance,10813,11121,True,72,Female,60694.1,44197.50988372093,200.0,5313,72,north Moravia,32,50,11,4,0.626,8994,0.11,0.9900000000000002,-0.0020519896339144,False,26,21-29,1.0,3.0
-1,5625,3189,222180,60,3703,29,monthly issuance,3855,3855,False,29,Male,59578.8,55230.444067796605,800.0,4583,29,west Bohemia,52,10,6,6,0.556,8843,0.113,0.7800000000000002,0.0015312595703723,False,58,50-59,1.0,3.0
1,6805,8972,45024,48,938,70,monthly issuance,10742,11050,False,70,Female,38384.3,41994.907692307694,800.0,8387,70,north Moravia,0,2,13,7,0.899,10177,0.081,1.12,0.0008059231850084,False,40,40-49,0.0,4.0
1,7233,10963,115812,36,3217,16,monthly issuance,13172,13480,False,16,Male,41878.1,56646.51612903225,1100.0,2204,16,south Bohemia,74,21,11,8,0.569,8427,0.107,0.4199999999999999,0.0004151983903077,False,44,40-49,1.0,3.0
1,7308,11362,129408,24,5392,67,monthly issuance,13663,13971,False,67,Female,24199.5,30869.781308411217,1000.0,5510,67,north Moravia,38,25,8,6,0.631,8110,0.109,0.7800000000000002,-0.0015558111905255,False,34,30-39,2.0,3.0
